model,fold,accuracy,precision,recall,f1,roc_auc,pr_auc
LogisticRegression,1,0.7777777777777778,0.8421052631578947,0.6956521739130435,0.7619047619047619,0.8616600790513835,0.8787405196157627
LogisticRegression,2,0.7333333333333333,0.7777777777777778,0.6363636363636364,0.7,0.7529644268774703,0.7629764657764128
LogisticRegression,3,0.7111111111111111,0.7647058823529411,0.5909090909090909,0.6666666666666666,0.8201581027667985,0.7977423655035258
LogisticRegression,4,0.5777777777777777,0.56,0.6363636363636364,0.5957446808510638,0.7312252964426877,0.760886197185576
LogisticRegression,5,0.7272727272727273,0.7777777777777778,0.6363636363636364,0.7,0.8181818181818181,0.830422869498151
