family,model,n_evaluated,accuracy,balanced_accuracy,macro_f1,weighted_f1,f1,fn,fp,pr_auc,precision,recall,roc_auc,tn,tp
joint_ssl,joint_ssl_frozen,37,0.7297297297297297,0.6847826086956521,0.6916666666666667,0.7180180180180181,0.8,3,7,0.7397164713843446,0.7407407407407407,0.8695652173913043,0.6987577639751553,7,20
joint_ssl,joint_ssl_unfreeze_last_1,37,0.7027027027027027,0.6490683229813664,0.6530264279624893,0.6849611760097694,0.7843137254901961,3,8,0.7453928215507952,0.7142857142857143,0.8695652173913043,0.7049689440993789,6,20
joint_ssl,joint_ssl_unfreeze_last_2,37,0.6756756756756757,0.6133540372670807,0.6118881118881119,0.6501606501606502,0.7692307692307693,3,9,0.7793343847433947,0.6896551724137931,0.8695652173913043,0.7111801242236024,5,20
joint_ssl,joint_ssl_unfreeze_last_3,37,0.7027027027027027,0.6350931677018633,0.6343216531895777,0.6727859935407107,0.7924528301886793,2,9,0.7755557098129235,0.7,0.9130434782608695,0.6863354037267081,5,21
