family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,n_episodes
jigsaw,jigsaw_multibin,unfreeze_last_1,24,0.5707317073170731,0.05417343495595993,0.5264880952380953,0.1145667977486692,0.42661328561323997,0.04885678675220603,0.633656470519008,0.047220334165298326,0.44694333444333445,0.04093580717944873,0.5264880952380953,0.1145667977486692,0.7417808362661303,0.07564767042437036,10
jigsaw,jigsaw_multibin,unfreeze_last_2,2,0.4093457943925234,0.09849361811146855,0.3910600255427842,0.055716492858313114,0.35725635153206353,0.077465641783129,0.3895514784077786,0.10842277244643943,0.4166918016323867,0.0721021730390511,0.3910600255427842,0.055716492858313114,0.5933458527662114,0.04810425291073951,10
jigsaw,jigsaw_multibin,unfreeze_last_2,5,0.46632653061224494,0.0663134471658976,0.4210263592616534,0.08162359210774209,0.4108936507287261,0.078826182391235,0.46829502461238953,0.07188631395946403,0.43663680191653303,0.08314016002344675,0.4210263592616534,0.08162359210774209,0.6319900679898669,0.055428190028029116,10
jigsaw,jigsaw_multibin,unfreeze_last_2,10,0.5108433734939759,0.04024088369437863,0.44430210489993105,0.03888931163910797,0.4377536786721229,0.03816314881650802,0.5202745172633725,0.031315124397245805,0.4466666966348193,0.0357093111892334,0.44430210489993105,0.03888931163910797,0.6657319173009917,0.033250060582470056,10
jigsaw,jigsaw_multibin,unfreeze_last_2,15,0.5220588235294118,0.06013649091365343,0.4738082039911308,0.05333737606994755,0.45305635588209076,0.052524918497683114,0.5494481602591194,0.05593435528690027,0.4680264940540857,0.047565104861678274,0.4738082039911308,0.05333737606994755,0.7144350004106103,0.03885213152457565,10
jigsaw,jigsaw_multibin,unfreeze_last_2,20,0.569811320754717,0.05818884783003962,0.5127946127946128,0.09691294661653055,0.46461028614759164,0.06358832640370064,0.5990954865750524,0.05253767797875278,0.4721508144998703,0.059511545909816124,0.5127946127946128,0.09691294661653055,0.73583501743702,0.061948488265105336,10
jigsaw,jigsaw_multibin,unfreeze_last_2,24,0.5804878048780487,0.05490062769474513,0.534375,0.10856966724558742,0.4301483299719543,0.05146039502268051,0.6408423366351482,0.042546570244513894,0.4507317301434949,0.040768487854204324,0.534375,0.10856966724558742,0.7369460604754723,0.07769055332148295,10
jigsaw,jigsaw_multibin,unfreeze_last_3,2,0.4177570093457944,0.10027572356944818,0.3929970200085143,0.05507836099799519,0.3658711300366577,0.07419206997977743,0.4001729206833118,0.10333489241324179,0.41755300107524296,0.05727013140238727,0.3929970200085143,0.05507836099799519,0.5891172957180808,0.05142201694120679,10
jigsaw,jigsaw_multibin,unfreeze_last_3,5,0.47346938775510206,0.07593494564558272,0.4221539898010486,0.07745135235295184,0.41612778419116614,0.07516470791319972,0.47513676560423657,0.07666543473222644,0.43852868632605524,0.07684448726761198,0.4221539898010486,0.07745135235295184,0.6375201194109874,0.06547672348116322,10
jigsaw,jigsaw_multibin,unfreeze_last_3,10,0.5325301204819277,0.04845976908915137,0.46053743961352656,0.05116014155213161,0.4531271296934828,0.04782090350557285,0.539118839998389,0.039883445895749305,0.46280010957467355,0.046057092544626886,0.46053743961352656,0.05116014155213161,0.6771354386867722,0.03151327665949958,10
jigsaw,jigsaw_multibin,unfreeze_last_3,15,0.5279411764705882,0.06332832494007318,0.4929277531411678,0.05250541339874801,0.4682465806454843,0.05500512053146376,0.5535783980419335,0.05998704793446601,0.48193197429159695,0.04752596379441651,0.4929277531411678,0.05250541339874801,0.7098761634578119,0.03722249312429614,10
jigsaw,jigsaw_multibin,unfreeze_last_3,20,0.5849056603773585,0.07115539936468401,0.5294612794612794,0.0875438861365208,0.4839460647793049,0.07072089584584887,0.6132850798096513,0.06488076084032805,0.4880384525040746,0.05919413795896096,0.5294612794612794,0.0875438861365208,0.737099795860747,0.06157181750017949,10
jigsaw,jigsaw_multibin,unfreeze_last_3,24,0.5902439024390244,0.06483707979634759,0.5467261904761905,0.09904798868597083,0.4424727705684597,0.05638473655877822,0.6481732609274427,0.05444038568626353,0.4569112962910917,0.040702618177892114,0.5467261904761905,0.09904798868597083,0.7369745654672125,0.06151187294673039,10
joint_ssl,joint_ssl_metabolights,frozen,2,0.402803738317757,0.07623811050203365,0.37590996168582375,0.053847739493312514,0.34572973733985035,0.06759514820273932,0.38616892872638314,0.08755114050031369,0.3782653081317128,0.07220843348445664,0.37590996168582375,0.053847739493312514,0.5613571510832808,0.0518848281199435,10
joint_ssl,joint_ssl_metabolights,frozen,5,0.45612244897959187,0.0632781056469331,0.4199490052431229,0.045695892107823835,0.41155814104175914,0.044816567337335515,0.46684351254636863,0.05518017655840301,0.43264796157786956,0.042356966949085764,0.4199490052431229,0.045695892107823835,0.6095414846409393,0.037966642925434176,10
joint_ssl,joint_ssl_metabolights,frozen,10,0.4843373493975903,0.03583085626216139,0.457518115942029,0.034225316657708164,0.4413059654343967,0.03272511413697487,0.501715210155905,0.034317842663629666,0.45639787056014114,0.0344698735796532,0.457518115942029,0.034225316657708164,0.6518285432715736,0.03833575405427761,10
joint_ssl,joint_ssl_metabolights,frozen,15,0.5294117647058824,0.04438914283400694,0.4953344419807834,0.05916192200937493,0.46816356112626895,0.0459437658194149,0.5549422322994199,0.03909977882009608,0.4880499496386449,0.04959029196186846,0.4953344419807834,0.05916192200937493,0.6962582558930039,0.03552205832229627,10
joint_ssl,joint_ssl_metabolights,frozen,20,0.5358490566037736,0.08632633930452069,0.4906565656565657,0.11256436203981904,0.4426893595112835,0.0907151180705254,0.5733029661340283,0.07881995473644847,0.47358447853801067,0.09145609267900964,0.4906565656565657,0.11256436203981904,0.7100391091317249,0.06914234254774998,10
joint_ssl,joint_ssl_metabolights,frozen,24,0.5317073170731708,0.09255446810248916,0.5239583333333334,0.15381695706746404,0.41287147139966257,0.084328396324373,0.5883706348976582,0.08803125444010582,0.4475087337631085,0.05686393895198195,0.5239583333333334,0.15381695706746404,0.7498155031243267,0.06265866399503608,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,2,0.408411214953271,0.07266651468282687,0.37232332907620264,0.06497904071403199,0.34971129451374366,0.06676214935509656,0.3978856121414533,0.07084768571412248,0.38506945406989956,0.07280914877547463,0.37232332907620264,0.06497904071403199,0.5546131087939016,0.0517756106886946,10
