family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,precision,recall,f1,roc_auc,pr_auc,tn,fp,fn,tp
joint_ssl,joint_ssl_metabolights,frozen,2,1,4,33,ok,,0.48484848484848486,0.4880952380952381,0.4771668219944082,0.49445056341608074,0.625,0.47619047619047616,0.5405405405405406,0.47619047619047616,0.5828104879256062,6,6,11,10
joint_ssl,joint_ssl_metabolights,frozen,2,2,4,33,ok,,0.48484848484848486,0.5416666666666666,0.48294930875576036,0.4744030163385002,0.7,0.3333333333333333,0.45161290322580644,0.5753968253968254,0.7717111199258906,9,3,14,7
joint_ssl,joint_ssl_metabolights,frozen,2,3,4,33,ok,,0.6363636363636364,0.5714285714285714,0.5695652173913044,0.6158102766798419,0.68,0.8095238095238095,0.7391304347826086,0.4920634920634921,0.64155545090266,4,8,4,17
joint_ssl,joint_ssl_metabolights,frozen,2,4,4,33,ok,,0.5454545454545454,0.5357142857142857,0.5299145299145299,0.5532245532245532,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.5277777777777778,0.6098983448380245,6,6,9,12
joint_ssl,joint_ssl_metabolights,frozen,2,5,4,33,ok,,0.48484848484848486,0.45238095238095233,0.45268292682926825,0.48886917960088694,0.6,0.5714285714285714,0.5853658536585366,0.44047619047619047,0.6062413768631256,4,8,9,12
joint_ssl,joint_ssl_metabolights,frozen,2,6,4,33,ok,,0.5757575757575758,0.5416666666666666,0.5416666666666666,0.5757575757575758,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5793650793650793,0.7163704063992808,5,7,7,14
joint_ssl,joint_ssl_metabolights,frozen,2,7,4,33,ok,,0.45454545454545453,0.4464285714285714,0.44172932330827064,0.46479835953520166,0.5882352941176471,0.47619047619047616,0.5263157894736842,0.4365079365079365,0.6528075261784536,5,7,11,10
joint_ssl,joint_ssl_metabolights,frozen,2,8,4,33,ok,,0.6363636363636364,0.5357142857142857,0.505,0.5745454545454546,0.6551724137931034,0.9047619047619048,0.76,0.5277777777777777,0.6461606345157493,2,10,2,19
joint_ssl,joint_ssl_metabolights,frozen,2,9,4,33,ok,,0.5151515151515151,0.47619047619047616,0.47619047619047616,0.5151515151515151,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6666666666666667,0.8134815899708874,4,8,8,13
joint_ssl,joint_ssl_metabolights,frozen,2,10,4,33,ok,,0.5757575757575758,0.5238095238095238,0.5227272727272727,0.5661157024793387,0.6521739130434783,0.7142857142857143,0.6818181818181818,0.36904761904761907,0.5429001341504953,4,8,6,15
joint_ssl,joint_ssl_metabolights,frozen,3,1,6,31,ok,,0.6451612903225806,0.5818181818181818,0.5826193390452876,0.6295258025032574,0.6956521739130435,0.8,0.7441860465116279,0.45,0.5892196608441648,4,7,4,16
joint_ssl,joint_ssl_metabolights,frozen,3,2,6,31,ok,,0.5483870967741935,0.5477272727272727,0.5363247863247864,0.5580369451337194,0.6875,0.55,0.6111111111111112,0.6181818181818182,0.7855545566937956,6,5,9,11
joint_ssl,joint_ssl_metabolights,frozen,3,3,6,31,ok,,0.6451612903225806,0.6840909090909091,0.6436781609195402,0.650352243233222,0.8461538461538461,0.55,0.6666666666666666,0.7954545454545454,0.8706189668903359,9,2,9,11
joint_ssl,joint_ssl_metabolights,frozen,3,4,6,31,ok,,0.45161290322580644,0.4727272727272727,0.44932079414838033,0.4596352849967978,0.6153846153846154,0.4,0.48484848484848486,0.5363636363636364,0.7290200085002718,6,5,12,8
joint_ssl,joint_ssl_metabolights,frozen,3,5,6,31,ok,,0.4838709677419355,0.43636363636363634,0.43636363636363634,0.4838709677419355,0.6,0.6,0.6,0.3136363636363636,0.528117062536862,3,8,8,12
joint_ssl,joint_ssl_metabolights,frozen,3,6,6,31,ok,,0.6774193548387096,0.5659090909090909,0.5386904761904762,0.6121351766513057,0.6785714285714286,0.95,0.7916666666666666,0.6636363636363636,0.8087726198316036,2,9,1,19
joint_ssl,joint_ssl_metabolights,frozen,3,7,6,31,ok,,0.5806451612903226,0.5931818181818183,0.5735449735449736,0.5895203959720089,0.7333333333333333,0.55,0.6285714285714286,0.6272727272727272,0.7448960173680446,7,4,9,11
joint_ssl,joint_ssl_metabolights,frozen,3,8,6,31,ok,,0.5161290322580645,0.5227272727272727,0.5079365079365079,0.5263696876600102,0.6666666666666666,0.5,0.5714285714285714,0.5045454545454546,0.6166926858268647,6,5,10,10
joint_ssl,joint_ssl_metabolights,frozen,3,9,6,31,ok,,0.8064516129032258,0.7477272727272727,0.7651515151515151,0.793743890518084,0.7916666666666666,0.95,0.8636363636363636,0.6954545454545454,0.7895235807949499,6,5,1,19
joint_ssl,joint_ssl_metabolights,frozen,3,10,6,31,ok,,0.5161290322580645,0.625,0.4972972972972973,0.46904969485614645,1.0,0.25,0.4,0.5954545454545455,0.7928335881280006,11,0,15,5
joint_ssl,joint_ssl_metabolights,frozen,4,1,8,29,ok,,0.6551724137931034,0.6657894736842105,0.6446078431372549,0.6636240703177824,0.8,0.631578947368421,0.7058823529411765,0.6578947368421053,0.8453254196925157,7,3,7,12
joint_ssl,joint_ssl_metabolights,frozen,4,2,8,29,ok,,0.7241379310344828,0.6473684210526316,0.6547619047619048,0.702791461412151,0.7391304347826086,0.8947368421052632,0.8095238095238095,0.7210526315789474,0.7850811015809358,4,6,2,17
