row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
4386,0.38678521714298264,0.18734602596067507,0.3417291082896575,41,0.42747231842647426,0.3623446556523033
4563,0.3826509674420111,0.18119128720221767,0.3382468966587233,33,0.41355860588057447,0.3484193494502383
4755,0.2555406069669893,0.16724861497125332,0.20829561877439917,40,0.3047663382536612,0.4042275861294176
4817,0.5395833778671507,0.23292153097781676,0.49564955206889105,35,0.5985925752100505,0.3210239676676321
4974,0.23624571466133504,0.17046503008298053,0.17205496387988528,42,0.2670612652536418,0.4479396634465808
5111,0.3204250492274301,0.17361298006502368,0.27964822730728467,38,0.35444866016305443,0.3542603720453547
5121,0.30172717157088946,0.19617675340218477,0.2524636891445614,38,0.34454517417807073,0.3571806424095599
5223,0.2058127818519525,0.14000875837261906,0.1700783835397539,41,0.2392893351117238,0.37762897244293864
5270,0.3004215666842407,0.17354326825546662,0.24919988027581585,36,0.32856890932267,0.3802634305989321
5690,0.2814310555549421,0.1787264481430908,0.23718179323176292,35,0.33109986057646,0.36593898642439243
5792,0.5754928575450056,0.2689052576479275,0.5284470598522067,39,0.6064979793652975,0.34179294519311026
5924,0.2849485598940755,0.17163348582552385,0.24461904513823907,40,0.32239811278656405,0.37065398524953636
5956,0.3965064206591046,0.23786639403305798,0.3217742006623695,37,0.4330581465004255,0.443364111354445
6075,0.2814945369436095,0.1891660551871932,0.2281297178037316,37,0.32842920623485117,0.3923818436790088
6079,0.2328525848200902,0.16111160286232962,0.18616371530602638,40,0.27461420402644865,0.42188325900773466
6117,0.3433736490284066,0.18664543845440273,0.3004420531308384,42,0.38215865297996576,0.3495371688847066
6277,0.2815020111550577,0.16744200061021752,0.23819713906095374,37,0.32576296635541135,0.3831264545387686
6290,0.3497907908151361,0.18721945295373232,0.3085239580256812,37,0.38744083194063816,0.36023197031476306
6436,0.3547054525228611,0.19599186479256903,0.3131312714061355,41,0.3979504025098357,0.33710928602671886
6809,0.3742801697160838,0.1853983521166076,0.3320911038784149,41,0.41539981339596066,0.3693832285364583
6820,0.29130848612148996,0.18019121357160883,0.23238357756878447,37,0.32016608169974625,0.39010097480779304
7142,0.3309586226717207,0.2092572114872242,0.27187539783823467,42,0.3745290055936288,0.3842751990893437
7151,0.3430074615644664,0.21296802773402312,0.2586297925744352,42,0.3862792774291921,0.3942977367260748
7529,0.4903991359759611,0.26087243770013246,0.4223678800426638,38,0.5437418150671655,0.35064446252332737
7567,0.5153013059744291,0.2029831819891792,0.494450700371991,37,0.5533105891193065,0.2259661381572678
7601,0.3870054674360801,0.23830347697786003,0.3148517441300527,35,0.43938576763764314,0.33153937907837
7894,0.31457176939956555,0.19836324317815324,0.2777277860676476,42,0.4112940480238869,0.18915746261548552
7906,0.6552012822714766,0.19816879462761794,0.6443689419917671,38,0.70355622938112,0.20413691400899628
7992,0.6353507322502663,0.1950073853358676,0.6221533929343359,38,0.6827725215958773,0.19678065606228715
8055,0.37982391601812737,0.2363584008522448,0.31412463997298223,41,0.41791067256667547,0.32928520588227345
8517,0.4865705051016508,0.2078820868055974,0.45383413031424746,40,0.5457004093754565,0.19694705391150727
8742,0.41921225565855047,0.27274747730643334,0.3340038749353321,40,0.46561586832552293,0.30187677838556237
8931,0.5635404719332587,0.20693124038292365,0.539753550983699,39,0.6046822510566561,0.2120707624087622
9097,0.6176320057652002,0.2156901809888313,0.6033280289088794,38,0.663501926884398,0.1812863150024347
9276,0.5271782518949755,0.20161699928174903,0.5077389224498572,33,0.5633338726168777,0.16046127879572947
9583,0.6199696187432928,0.25689685645883165,0.591391265977893,40,0.6810106873303267,0.2391511202524111
