row_index,shape_corr_excl_water_edta
533,0.36657823859353894
534,0.3298524799055297
535,0.34570496725130856
536,0.06754793382860394
537,0.06754793382860438
538,0.3238583135021246
539,0.1295789590845223
540,0.12957895908452086
541,0.2940802906625861
542,0.36197500288133744
543,0.29638143402285183
544,0.09234016995604316
545,0.09234016995604255
546,0.3297124540496076
547,0.325715038182138
548,0.3455156568461806
549,0.10049915421100988
550,0.1004991542110098
551,0.3364718742716587
552,0.31422984440106805
553,0.34133047446842163
554,0.3086076616398656
555,0.34148540805194433
556,0.3132850531775122
557,0.3175916176777446
558,0.08426568586862714
559,0.16147973039872848
560,0.11337628014815507
561,0.11337628014815483
562,0.07107291839290698
563,0.07107291839290766
564,0.08877212594094139
565,0.08877212594094137
566,0.3425866724641214
567,0.09089434444492044
568,0.09089434444492024
569,0.34016360859902817
570,0.2959518094796915
571,0.32820567466400763
572,0.3880950672719322
573,0.04645230881751383
574,0.046452308817514235
575,0.13131469829691722
576,0.13131469829691603
577,0.30977699449764334
578,0.34984064183724584
579,0.04938644607422211
580,0.3152865006764787
581,0.10641528922533529
582,0.31054387379339715
583,0.3574701601031446
584,0.35173965759881737
585,0.3090173327769257
586,0.31780224395940937
587,0.059820869885445195
588,0.3136077726813775
589,0.3674389927843576
590,0.33599334434056877
591,0.3467743975164298
592,0.13659416891248197
593,0.13659416891248202
594,0.13060467572589213
595,0.13060467572589382
596,0.33022180027338804
597,0.36290923624035654
598,0.10977601235715699
599,0.12954666092745662
600,0.12954666092745654
601,0.06980302036663738
602,0.06980302036663649
603,0.3170430458439063
604,0.3459489931280589
605,0.13259859983711633
606,0.1325985998371152
607,0.08275072026281793
608,0.08275072026281839
609,0.3367120591256992
610,0.3264934195939408
611,0.28741707932114524
612,0.13429864957480356
613,0.1342986495748033
614,0.1353949590361305
615,0.13539495903613052
616,0.34173768341822647
617,0.05585330126456459
618,0.055853301264564566
619,0.33877395068857136
620,0.3450602587365237
621,0.36798018822235545
622,0.10180883320673723
623,0.10180883320673616
624,0.1106566251317402
625,0.11065662513174189
626,0.32385589975357
627,0.3096097008111346
628,0.27998626692679557
629,0.29407671822354103
630,0.36539888944852045
631,0.3581125965925103
632,0.12589455880492686
633,0.1258945588049266
634,0.08768582053029736
635,0.08768582053029757
636,0.037632348432558416
637,0.8993668919223965
638,0.32571605966501516
639,0.3578046712622839
640,0.1336968167486066
641,0.1336968167486061
642,0.31793531641859885
643,0.3489998885778186
644,0.3064977373304291
645,0.3229381209456215
646,0.33087806652348245
647,0.16698862049175536
648,0.1669886204917562
649,0.26853947835160136
650,0.3609460230050981
651,0.3712689707082264
652,0.09049237690668023
653,0.09049237690668019
654,0.34986551308408237
655,0.37327791849544156
656,0.35076889428714475
657,0.1324359741337706
658,0.35730040283354053
659,0.30698867174471334
660,0.132489649496475
661,0.13248964949647543
662,0.2836313936142449
663,0.33012554352547496
664,0.331433909277123
665,0.0971575426680387
666,0.09715754266803837
667,0.310151214899849
668,0.32688188889637343
669,0.3166658729180529
670,0.10060501103565718
671,0.10060501103564964
672,0.0859735592643252
673,0.08597355926432389
674,0.3479081822977234
675,0.09870296615096515
676,0.3334947010077611
677,0.14271847618558908
678,0.34640193781709055
679,0.316525211585197
680,0.3062149896837065
681,0.34207087056665136
682,0.3464462516402823
683,0.13757225529432365
684,0.13757225529432462
685,0.3208230403094169
686,0.30400375521621426
687,0.22700974454565054
688,0.054411040424327144
689,0.32764977853729654
690,0.3075616991202804
691,0.338135760405626
692,0.321023932808293
693,0.31035438285858435
694,0.34475417859415447
695,0.25369341715415705
696,0.32361036800417264
697,0.11346056950570386
698,0.11346056950570427
699,0.36293638506051523
700,0.33825037342258707
701,0.2691477083129823
702,0.11187453764484385
703,0.11187453764484429
704,0.3253814356570627
705,0.3759295119387674
706,0.1276633111593272
707,0.1276633111593276
708,0.32935326528329023
709,0.33649455344098594
710,0.3158801567153632
711,0.32268541489620806
