row_index,n_missing_peaks,mahalanobis_dist,isolation_forest_score,lof_score,vote_count,shape_correlation_to_median
8678,12,494.42082153380784,0.031008144174866636,2.5902021835184876,2,0.11152641657072616
647,33,327.46815249282605,0.0070562236797794275,2.67215348948154,2,0.04483548728564418
8099,21,1965.932922011158,0.00925461861482002,1.3602029219659169,2,0.13432581487556633
8596,27,2966.89890163056,0.018398780429312867,1.3178959899555147,2,0.13087864079257774
648,33,327.4681524928241,0.0070562236797794275,2.6721534894815817,2,0.04483548728564429
4623,28,1115.03751152888,0.026347746126942018,1.2240991603791043,1,0.13038026064802688
4754,45,809.6990310045737,-0.1371749258014836,3.2494182840599057,1,0.3603404280574967
7872,21,588.70732226414,-0.123656810677157,3.2137508759116558,1,0.6223638258915071
4777,4,14.919447169639742,-0.14194775311357433,1.8807296956929385,1,0.8926036509517825
4928,2,11.873693210836416,0.017049272678266836,1.3366439180762086,1,0.7520121562533421
7826,22,506.5147221904236,-0.048878939742853234,1.857894869222708,1,0.13775327602954604
7800,19,2824.2164399287094,-0.041932704780847596,1.545185479939051,1,0.13037410394844234
4938,33,482.5769175408351,-0.1229012454919608,2.4563491107883815,1,0.6487514120267667
5037,4,11.409640984237189,0.022912923926531215,1.499172064213408,1,0.680721018088775
7799,21,1940.0849734051237,-0.08423531062032225,1.0670044484247803,1,0.12629837214616868
7792,24,506.8529425549008,-0.12113795588546722,2.1997312612164057,1,0.6518707670086666
5097,18,816.1531168243442,0.09683323591248305,1.7281524441980527,1,0.14326420133676557
4544,24,530.7406033682571,0.0014058320560901283,1.2445105288107876,1,0.11941333817018607
3425,5,14.148838745142003,-0.1644391720412235,2.1999820377766253,1,0.871792694985251
3441,19,2923.974860151169,-0.12623024095261698,1.410299409055631,1,0.09988444789392482
8088,30,724.6097378388714,0.02315144850417661,1.249180956713616,1,0.13471751861102527
3479,4,32.6365727554959,0.005512108972530627,1.4681824499949556,1,0.790632512914971
3491,5,20.789609025119017,-0.00796302894651113,2.0614774728268292,1,0.8647159956460387
3494,29,316.20102370471307,-0.13297929397502356,2.3587112282448643,1,0.08646726245494239
3695,31,1377.2107762551568,-0.026096462077908722,1.278675213084347,1,0.11532990665991799
3696,3,18.79834675991021,-0.13521756769464105,2.077990999080585,1,0.9150356698713693
3767,2,9.275645390516154,-0.15951158487527756,1.9702823677592955,1,0.7537440768196033
3803,17,323.7676383223921,-0.11868142642065216,3.095574950496552,1,0.7376184914340922
4266,3,15.537814374573077,0.03982234852845856,1.5699176037283644,1,0.7277766178518075
3868,2,20.000706539371354,0.050850715968842275,1.4431430631269844,1,0.6476045450830604
8019,29,1250.9664766851165,0.0016351786604247298,1.1887539087004393,1,0.12435940269813377
8015,23,922.8378729394666,0.0001579039251209391,1.385077934662473,1,0.14352990912130922
3973,2,10.650007953898028,-0.1755312166883729,2.1817314762116853,1,0.8662602821249465
4104,1,11.113527847050408,-0.14143112444935874,1.9018135695103626,1,0.7996260428393084
4193,23,749.2634107105778,0.015503839938366015,1.0633984546662338,1,0.1422856440936943
8007,45,205.86343469579364,-0.1604901807693646,3.82838925314786,1,0.8474469690391466
5130,8,45.2441878900235,-0.12311028795340229,3.1356448940335118,1,0.7786557506774573
4313,3,15.292436050200779,-0.03301798501774755,1.8740636620038913,1,0.8933736539610228
4463,19,145.92232285911055,-0.1425224745578974,2.167350388335511,1,0.8534434167933517
7920,22,1284.8844522435481,0.014338227243196444,1.4035236638135942,1,0.13972526086968357
